1	10	0	Determined from country column
2	10	0	Determined from country column
3	10	0	Determined from country column
4	10	0	Determined from country column
5	10	0	Determined from country column
6	10	0	Determined from country column
7	10	0	Determined from country column
8	10	0	Determined from country column
9	10	0	Determined from country column
10	10	0	Determined from country column
11	10	0	Determined from country column
12	10	0	Determined from country column
13	10	0	Determined from country column
14	10	0	Determined from country column
15	10	0	Determined from country column
16	10	0	Determined from country column
17	10	0	Determined from country column
18	10	0	Determined from country column
19	10	0	Determined from country column
20	10	0	Determined from country column
21	10	0	Determined from country column
22	10	0	Determined from country column
23	10	0	Determined from country column
24	10	0	Determined from country column
25	10	0	Determined from country column
26	10	0	Determined from country column
27	10	0	Determined from country column
28	10	0	Determined from country column
29	10	0	Determined from country column
30	10	0	Determined from country column
31	10	0	Determined from country column
32	10	0	Determined from country column
33	10	0	Determined from country column
34	10	0	Determined from country column
35	10	0	Determined from country column
36	10	0	Determined from country column
37	10	0	Determined from country column
38	10	0	Determined from country column
39	10	0	Determined from country column
40	10	0	Determined from country column
41	10	0	Determined from country column
42	10	0	Determined from country column
43	10	0	Determined from country column
44	10	0	Determined from country column
45	10	0	Determined from country column
46	10	0	Determined from country column
47	10	0	Determined from country column
48	10	0	Determined from country column
49	10	0	Determined from country column
50	10	0	Determined from country column
51	10	0	Determined from country column
52	10	0	Determined from country column
53	10	0	Determined from country column
54	10	0	Determined from country column
55	10	0	Determined from country column
56	10	0	Determined from country column
57	10	0	Determined from country column
58	10	0	Determined from country column
59	10	0	Determined from country column
60	10	0	Determined from country column
61	10	0	Determined from country column
62	10	0	Determined from country column
63	10	0	Determined from country column
64	10	0	Determined from country column
65	10	0	Determined from country column
66	10	0	Determined from country column
67	10	0	Determined from country column
68	10	0	Determined from country column
69	10	0	Determined from country column
70	10	0	Determined from country column
71	10	0	Determined from country column
72	10	0	Determined from country column
73	10	0	Determined from country column
74	10	0	Determined from country column
75	10	0	Determined from country column
76	10	0	Determined from country column
77	10	0	Determined from country column
78	10	0	Determined from country column
79	10	0	Determined from country column
80	10	0	Determined from country column
81	10	0	Determined from country column
82	10	0	Determined from country column
83	10	0	Determined from country column
84	10	0	Determined from country column
85	10	0	Determined from country column
86	10	0	Determined from country column
87	10	0	Determined from country column
88	10	0	Determined from country column
89	10	0	Determined from country column
90	10	0	Determined from country column
91	10	0	Determined from country column
92	10	0	Determined from country column
93	10	0	Determined from country column
94	10	0	Determined from country column
95	10	0	Determined from country column
96	10	0	Determined from country column
97	10	0	Determined from country column
98	10	0	Determined from country column
99	10	0	Determined from country column
100	10	0	Determined from country column
101	10	0	Determined from country column
102	10	0	Determined from country column
103	10	0	Determined from country column
104	10	0	Determined from country column
105	10	0	Determined from country column
106	10	0	Determined from country column
107	10	0	Determined from country column
108	10	0	Determined from country column
109	10	0	Determined from country column
110	10	0	Determined from country column
111	10	0	Determined from country column
112	10	0	Determined from country column
113	10	0	Determined from country column
114	10	0	Determined from country column
115	10	0	Determined from country column
116	10	0	Determined from country column
117	10	0	Determined from country column
118	10	0	Determined from country column
119	10	0	Determined from country column
120	10	0	Determined from country column
121	10	0	Determined from country column
122	10	0	Determined from country column
123	10	0	Determined from country column
124	10	0	Determined from country column
125	10	0	Determined from country column
126	10	0	Determined from country column
127	10	0	Determined from country column
128	10	0	Determined from country column
129	10	0	Determined from country column
130	10	0	Determined from country column
131	10	0	Determined from country column
132	10	0	Determined from country column
133	10	0	Determined from country column
134	10	0	Determined from country column
135	10	0	Determined from country column
136	10	0	Determined from country column
137	10	0	Determined from country column
138	10	0	Determined from country column
139	10	0	Determined from country column
140	10	0	Determined from country column
141	10	0	Determined from country column
142	10	0	Determined from country column
143	10	0	Determined from country column
144	10	0	Determined from country column
145	10	0	Determined from country column
146	10	0	Determined from country column
147	10	0	Determined from country column
148	10	0	Determined from country column
149	10	0	Determined from country column
150	10	0	Determined from country column
151	10	0	Determined from country column
152	10	0	Determined from country column
153	10	0	Determined from country column
154	10	0	Determined from country column
155	10	0	Determined from country column
156	10	0	Determined from country column
157	10	0	Determined from country column
158	10	0	Determined from country column
159	10	0	Determined from country column
160	10	0	Determined from country column
161	10	0	Determined from country column
162	10	0	Determined from country column
163	10	0	Determined from country column
164	10	0	Determined from country column
165	10	0	Determined from country column
166	10	0	Determined from country column
167	10	0	Determined from country column
168	10	0	Determined from country column
169	10	0	Determined from country column
170	10	0	Determined from country column
171	10	0	Determined from country column
172	10	0	Determined from country column
173	10	0	Determined from country column
174	10	0	Determined from country column
175	10	0	Determined from country column
176	10	0	Determined from country column
177	10	0	Determined from country column
178	10	0	Determined from country column
179	10	0	Determined from country column
180	10	0	Determined from country column
181	10	0	Determined from country column
182	10	0	Determined from country column
183	10	0	Determined from country column
184	10	0	Determined from country column
185	10	0	Determined from country column
186	10	0	Determined from country column
187	10	0	Determined from country column
188	10	0	Determined from country column
189	10	0	Determined from country column
190	10	0	Determined from country column
191	10	0	Determined from country column
192	10	0	Determined from country column
193	10	0	Determined from country column
194	10	0	Determined from country column
195	10	0	Determined from country column
196	10	0	Determined from country column
197	10	0	Determined from country column
198	10	0	Determined from country column
199	10	0	Determined from country column
